name,product_id,price,brand,age,images,color,shoes sizes
Nike Men's Air Force 1/1 White Sneaker,060601ABZW6," R 2,699.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57623615.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57623615_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's Multix Black Sneaker,060601ABZE9, R 999.95,Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57619989.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57619989_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
adidas Originals Junior Multix White/Black Sneaker,060601ACHG0, R 899.95,Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718951.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718951_01.jpg']]",White/Black,"['3', '4', '5']"
Converse Men's Chuck 70 Black Sneaker,060601ACNJ9, R 999.95,Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019368.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019368_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Converse Men's Chuck 70 Pattern Play High Multicolour Sneaker,060601ACNJ7," R 1,399.95",Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019350.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019350_01.jpg']]",Stone,"['6', '7', '8', '9', '10', '11']"
Converse Men's Chuck 70 Blue Sneaker,060601ACNJ6, R 999.95,Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019341.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019341_01.jpg']]",Blue/White,"['6', '7', '8', '9', '10', '11']"
Puma Men's RS-X3 Twill Air Mesh Multicolour Sneaker,060601ACMV7," R 1,999.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000621.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000621_01.jpg']]",Red,"['7', '8', '9', '10', '11']"
Puma Junior R78 Grey/Red Sneaker,060601ACEE6, R 999.95,Puma,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57681384.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57681384_01.jpg']]",Grey/Red,"['3', '4', '5', '6']"
Puma Men's RS-Fast Tech White Sneaker,060601ACMV9," R 1,999.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000685.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000685_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Puma Men's R78 Multicolour Sneaker,060601ACMX0," R 1,099.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59004845.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59004845_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Royal Glide White Sneaker,060601ACHQ1, R 999.95,Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721741.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721741_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's NY 90 White/Burgundy Sneaker,060601ACEP8," R 1,099.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57686235.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57686235_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Max 90 Multicolour Sneaker,060601ABZW9," R 2,499.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57623774.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57623774_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Nike Men's Court Legacy Black/White Sneaker,060601ACAB3," R 1,199.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57625666.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57625666_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
adidas Originals Junior Multix Navy/White Sneaker,060601ACEL0, R 899.95,Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57684378.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57684378_01.jpg']]",Navy/White,"['3', '4', '5', '6']"
adidas Originals Men's Continental 80 Stripes  White Sneaker,060601ACGW5," R 1,699.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713467.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713467_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's Continental 80 Stripes White Sneaker,060601ACHB2," R 1,699.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57716851.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57716851_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Nike Junior Air Force 1 White/Blue Sneaker,060601ACAM1," R 1,399.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629448.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629448_01.jpg']]",White/Blue,"['3', '4', '5', '6']"
Reebok Men's Classic Leather Legacy Green Sneaker,060601ACHP9," R 1,399.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721723.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721723_01.jpg']]",Green,"['6', '7', '8', '9', '10', '11']"
adidas Originals Junior Superstar White Sneaker,060601ACEK7," R 1,199.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57684379.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57684379_01.jpg']]",White,"['3', '4', '5', '6']"
Converse Men's CTAS High Natural Sneaker,060601ACNJ8," R 1,199.95",Converse,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019359.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59019359_01.jpg']]",Natural,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Max 2090 Multicolour Sneaker,060601ABZY5," R 2,699.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57624496.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57624496_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's Ozweego Black/Grey Sneaker,060601ACGW0," R 1,999.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713311.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713311_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Nike Junior Reposto Grey Sneaker,060601ACAN4, R 839.00,Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629934.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57629934_01.jpg']]",Grey,"['3', '4', '5', '6']"
Vans Men's Classic Sport Navy/Yellow Sneaker,060601ACHR8, R 999.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722400.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722400_01.jpg']]",Blue,"['6', '7', '8', '9', '10', '11']"
Puma Men's RS-Fast Mix White Sneaker,060601ACMV8," R 1,999.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000658.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59000658_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Vans Men's Gum Old Skool Black Sneaker,060601ACHR3, R 899.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722233.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722233_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Nike Men's Heritage Vulc Blue/White Sneaker,060601ACNH8," R 1,299.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59018836.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59018836_01.jpg']]",White,"['5', '5-', '6-', '7-', '8-', '9-', '10', '10-', '11', '12']"
Vans Junior Gum Old Skool Black Sneaker,060601ACGF7, R 899.95,Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698551.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698551_01.jpg']]",Black,"['3', '4', '5']"
Le Coq Sportif Men's Veloce Black Sneaker,060601ACHC4," R 1,399.95",Le Coq Sportif,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718467.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718467_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Vans Junior Classic Sport Old Skool Yellow/Navy Sneaker,060601ACGF5, R 899.95,Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698544.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698544_01.jpg']]",Yellow,"['3', '4', '5']"
Puma Men's Mirage Tech Grey Sneaker,060601ACMX7," R 1,899.00",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59005182.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59005182_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
Vans Men's Classic Sport Old Skool Yellow/Navy Sneaker,060601ACHR5, R 899.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722296.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722296_01.jpg']]",Blue,"['6', '7', '8', '10']"
Puma Men's RS-2K Messaging White/Grey Sneaker,060601ABPJ7," R 2,199.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57483024.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57483024_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Le Coq Sportif Men's Veloce Grey/Burgundy Sneaker,060601ACHC5," R 1,399.95",Le Coq Sportif,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718476.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718476_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Royal Ultra Navy/Grey Sneaker,060601ACMR7, R 899.95,Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998138.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998138_01.jpg']]",Navy,"['6', '7', '8', '9', '10', '11']"
Vans Men's Classic Sport Burgundy Sneaker,060601ACHR7, R 999.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722350.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722350_01.jpg']]",Burgundy,"['6', '7', '8', '9', '10', '11']"
Le Coq Sportif Men's Veloce Fatigue Sneaker,060601ACHC3," R 1,399.95",Le Coq Sportif,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718458.jpg'], []]",Fatigue,"['6', '7', '8', '9', '10', '11']"
Puma Men's Future Rider Twofold Black/Green Sneaker,060601ACMW2," R 1,699.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001663.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001663_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Max 90 White Sneaker,060601ABZX5," R 2,499.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57624042.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57624042_01.jpg']]",White,"['3', '3-', '4', '4-', '5', '5-', '6', '6-', '7', '7-', '8', '8-', '9', '9-', '10', '10-', '11', '11-', '12', '12-', '13', '13-', '14', '14-', '15', '16']"
Reebok Junior CL Leather Multicolour Sneaker,060601ACKS2, R 999.95,Reebok,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57746206.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57746206_01.jpg']]",White,"['3', '4', '5', '6']"
adidas Originals Men's Forum Low Red Sneaker,060601ACHA6," R 1,699.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57716689.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57716689_01.jpg']]",Red,"['6', '7', '8', '9', '10', '11']"
Vans Junior Classic Sport Navy/Yellow Sneaker,060601ACGG5, R 999.95,Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698546.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698546_01.jpg']]",Navy,"['3', '4', '5']"
adidas Originals Junior Forum Low White/Blue Sneaker,060601ACHF5," R 1,399.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718942.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718942_01.jpg']]",White/Blue,"['3', '4', '5', '6']"
Reebok Men's Club C 85 Sand Sneaker,060601ACHQ0," R 1,199.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721732.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721732_01.jpg']]",Sand,"['6', '7', '8', '9', '10', '11']"
Vans Men's Classic Sport SK8-HI Yellow/Navy Sneaker,060601ACHR2, R 999.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722198.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722198_01.jpg']]",Blue,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Zig Kinetica II Black Sneaker,060601ACKX3," R 1,999.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751867.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751867_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Vapormax Evo Grey Sneaker,060601ABTC7," R 3,999.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57530303.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57530303_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Zig Kinetica II Grey Sneaker,060601ACKX4," R 1,999.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751876.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751876_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
Puma Men's Future Rider White Sneaker,060601ACAZ3," R 1,699.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57633783.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57633783_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Instapump Fury OG Grey Sneaker,060601ACKX1," R 2,299.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751843.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57751843_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
Puma Men's Future Rider Grey Sneaker,060601ACNE6," R 1,699.95",Puma,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59012397.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59012397_01.jpg']]",Grey,"['6', '7', '8', '9', '10', '11']"
adidas Originals Junior Superstar White/Pink Sneaker,060601ACHD4," R 1,199.95",Adidas,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718934.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57718934_01.jpg']]",White/Pink,"['3', '4', '5', '6']"
Vans Men's Old Skool Grey/Burgundy Sneaker,060601ACHR4, R 899.95,Vans,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722269.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57722269_01.jpg']]",Burgundy,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Force 1 '07 LV8 White Sneaker,060601ABTD9," R 1,999.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57530826.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57530826_01.jpg']]",White,"['7-', '8-']"
Puma Junior X-Ray White/Navy Sneaker,060601ACAT1, R 999.95,Puma,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57632161.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57632161_01.jpg']]",White/Navy,"['3', '4', '5', '6']"
Reebok Men's Club C 85 Grey/Green Sneaker,060601ACHP8," R 1,199.95",Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721714.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721714_01.jpg']]",Green,"['6', '7', '8', '9', '10', '11']"
New Balance Men's 327 Blue/Beige Sneaker,060601ACMW3," R 1,899.95",New Balance,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001690.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001690_01.jpg']]",Blue,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's ZX 2K Boost Black/Blue Sneaker,060601ACMR9," R 2,699.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998611.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998611_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
adidas Men's Top Ten High Black/White Sneaker,060601ACGW9," R 1,499.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713576.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713576_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's Streetball Multicolour Sneaker,060601ACGW1," R 1,999.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713352.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713352_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
Reebok Men's Kung Fu Panda Royal Techque T Black/Brown Sneaker,060601ACHQ3, R 999.95,Reebok,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721759.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57721759_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's Ozweego Multicolour Sneaker,060601ACGX5," R 1,999.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713756.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713756_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
adidas Originals Men's ZX 2K Boost White Sneaker,060601ACMS0," R 2,699.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998638.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/58998638_01.jpg']]",White,"['6', '7', '8', '9', '10', '11']"
Nike Junior Air Max Bolt White Sneaker,060601ABTH2," R 1,299.95",Nike,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57531980.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57531980_01.jpg']]",White,"['3', '4', '5', '6']"
adidas Men's Hoops 2.0 Black Sneaker,060601ACGU6," R 1,199.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57712991.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57712991_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
New Balance Men's 327 Blue Sneaker,060601ACMW4," R 2,099.95",New Balance,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001718.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/59001718_01.jpg']]",Blue,"['6', '7', '8', '9', '10', '11']"
Nike Men's Air Max 2090 Stone Sneaker,060601ABSZ1," R 2,699.95",Nike,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57528980.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57528980_01.jpg']]",Stone,"['6', '7', '8', '9', '10', '11']"
Vans Junior Authentic White/Black Sneaker,060601ACGF9, R 699.95,Vans,kid,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698534.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57698534_01.jpg']]",White/Black,"['3', '4', '5']"
adidas Originals Men's Superstar Black Sneaker,060601ACGU7," R 1,599.95",Adidas,men,"[['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713058.jpg'], ['https://image.tfgmedia.co.za/image/1/process/259x259?source=https://cdn.tfgmedia.co.za/06/ProductImages/57713058_01.jpg']]",Black,"['6', '7', '8', '9', '10', '11']"
