name,product_id,price,brand,age,images,color,shoes sizes
SB Dunk High Baroque Brown Vegan Leather,6644742750357,5499,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/brown_dunk_expvoz.jpg?v=1616412003', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-HIGH-VEGAN.jpg?v=1616494400', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-HIGH-VEGAN-1.jpg?v=1616494400', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-HIGH-VEGAN-2.jpg?v=1616494400']",BAROQUE BROWN/WHITE-PINE GREEN,['Uk 8']
adidas Sleek Boot Ivy Park Icy Park (W),6640000106645,4499,adidas,WOMEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Ivy-Park.jpg?v=1616414762', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Ivy-Park-1.jpg?v=1616414762', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Ivy-Park-2.jpg?v=1616414762', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Ivy-Park-3.jpg?v=1616414847']",WHITE/CORE WHITE/OFF-WHITE,['Uk 7']
Air More Money All-Star 2018 Black (W),6639906029717,1799,Nike,WOMEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM-more-money-black_sxezfv.jpg?v=1616238847', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-MORE-BLACK.jpg?v=1616412590', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-MORE-BLACK-1.jpg?v=1616412590', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-MORE-BLACK-2.jpg?v=1616412590']",BLACK/WHITE,['Uk 5.5']
Adidas Yeezy 350 V2 True Form,6639757197461,8499,adidas,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/350-tru-form_echikr.jpg?v=1616232280', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/350-tru-form.jpgback_roqtb5.jpg?v=1616232280', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/350-tru-form-both_eyh33p.jpg?v=1616232280']",none,['Uk 9.5']
Yeezy Boost 350 V2 Ash Pearl,6639642378389,7499,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-Ash-Pearl-0.jpg?v=1616404994', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-Ash-Pearl.jpg?v=1616404994', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-Ash-Pearl-1.jpg?v=1616404994', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-Ash-Pearl-2.jpg?v=1616404994']",ASH PEARL/ASH PEARL/ASH PEARL,"['Uk 7', 'Uk 7.5', 'Uk 8', 'Uk 8.5', 'Uk 9', 'Uk 10', 'Uk 10.5', 'Uk 11', 'Uk 11.5']"
Nike Dunk High White Black (GS),6632592408725,4499,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/dunk_high_black_white_ygjcmd.jpg?v=1616070793', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-LOW-BLACK.jpg?v=1617703346', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-LOW-BLACK.-1.jpg?v=1617703346', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DUNK-LOW-BLACK.-2.jpg?v=1617703346']",WHITE/BLACK/WHITE,"['Uk 3', 'Uk 3.5', 'Uk 4', 'Uk 4.5', 'Uk 5', 'Uk 6']"
Yeezy Boost 380 Covellite,6632459862165,5499,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/yeezy_covell_if1zri.jpg?v=1616073035', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-380-covellite.jpg?v=1616073035', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-380-covellite-1.jpg?v=1616073035', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Yzy-380-covellite-3.jpg?v=1616073035']",COVELL/COVELL/COVELL,"['Uk 4', 'Uk 8.5', 'Uk 10.5', 'Uk 11']"
Nike LD Waffle sacai Summit White,6625085456533,14999,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/waffle_sacai_bzsgyq.jpg?v=1615906023', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/sacai-waffle-LD.jpg?v=1615974907', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/sacai-waffle-LD-1.jpg?v=1615974907', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/sacai-waffle-LD-2.jpg?v=1615974907']",WHITE/DARK GREY,['Uk 8']
Vans Sk8-Hi Platform 2.0 David Bowie Ziggy Stardust,6624362266773,3399,Vans,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/bowie-vans_ap0hmo.jpg?v=1615890613', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/VANS-ZIGGY-STARDUST.jpg?v=1615898938', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/VANS-ZIGGY-STARDUST-1.jpg?v=1615898938', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/VANS-ZIGGY-STARDUST-2.jpg?v=1615898938']",RED/BLACK,['Uk 8']
Nike Dunk Low Retro Medium Grey Varsity Red UNLV (2021),6413490585749,6499,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/grey0_awcgbu.jpg?v=1611932285', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/grey1_bhvfgz.jpg?v=1611932285', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/grey2_iiofup.jpg?v=1611932285']",none,"['Uk 3', 'Uk 6', 'Uk 7', 'Uk 7.5', 'Uk 8', 'Uk 9', 'Uk 10', 'Uk 11']"
Jordan 1 Mid Laser Orange (W),6621816324245,3499,Jordan,WOMEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Air-Jordan-1-Mid-Laser-Orange-W-Product.png?v=1615823694', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-LASER-W.jpg?v=1615972940', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-LASER-W-1.jpg?v=1615972940', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-LASER-W-2.jpg?v=1615972940', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-LASER-W-3.jpg?v=1615972940']",WHITE/BLACK/UNIVERSITY GOLD,"['Uk 4', 'Uk 5', 'Uk 7']"
Air Max 1 London,6621725294741,13999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM-1-london_agiiou.jpg?v=1615820873', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM-1-london.jpg-both_qw3dyq.jpg?v=1615820873', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM-1-london.jpg-back_lckvjx.jpg?v=1615820873', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM1-LONDON.jpg?v=1615895396']",SMOKE GREY/VALERIAN BLUE/DARK SMOKE GREY,['Uk 9']
Air Force 1 Low White '07,5942148399253,2999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/UPTOWNS.jpg?v=1615279072', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UPTOWNS-1_c2131d95-5dd8-430d-aa6c-7da4a96fbaa5.jpg?v=1615279072', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UPTOWNS-2.jpg?v=1615279179', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UPTOWNS-3.jpg?v=1615279187']",WHITE/WHITE,"['Uk 7', 'Uk 7.5', 'Uk 8', 'Uk 8.5', 'Uk 9', 'Uk 9.5', 'Uk 10', 'Uk 10.5', 'Uk 11', 'Uk 12']"
adidas Ultra Boost 2.0 Antique Brass,6621688168597,2999,adidas,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/ultra_boost_nyc_c9br9h.jpg?v=1615819692', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UB-BRASS-20.jpg?v=1615821734', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UB-BRASS-20-1.jpg?v=1615821734', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UB-BRASS-20-2.jpg?v=1615821734', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/UB-BRASS-20-3.jpg?v=1615821734']",ANTIQUE BRASS,['Uk 9.5']
Yeezy Boost 700 V2 Cream,6613458354325,9499,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/v2-cream-_qd7nio.jpg?v=1615623631', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-700-v2-cream.jpg?v=1615629225', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-700-v2-cream-1.jpg?v=1615629225', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-700-v2-cream-2.jpg?v=1615629300']",CREAM/CREAM/CREAM,"['Uk 5', 'Uk 9', 'Uk 9.5', 'Uk 10']"
ASICS Gel-Lyte III Sean Wotherspoon x atmos,6608548397205,10999,Asics,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/asics-atmos_z5hhag.jpg?v=1615546992', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/asics-atmos-both_nzed1h.jpg?v=1615546992', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Asics-Gel-Lite-III.jpg?v=1615546992', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Asics-Gel-Lite-III-1.jpg?v=1615546992']",MULTI,['Uk 9']
Nike Benassi Stussy Cream,6604382535829,1899,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Nike-Stussy-Benassi-Cream_nttnnl.jpg?v=1615459022', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Nike-Stussy-Benassi-Cream-1_jjz5cj.jpg?v=1615459022']","SAIL/BLACK



 




A collaboration between Nike and streetwear brand, the Stussy x Benassi 'Sail' emerges with a minimalist look on its slide construction. The shoe's upper is built with a wide synthetic leather strap, contrasted only by the black Stussy branding embroidered in black. Underfoot, the contoured footbed is included for comfort, with a foam midsole providing cushioning. Flex grooves on the outsole offer traction.","['Uk 5.5', 'Uk 12']"
Nike Dunk High Syracuse (2021),6604313919637,4499,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Dunk-High-Syracuse-4.jpg?v=1615464743', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Dunk-High-Syracuse.jpg?v=1615464743', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Dunk-High-Syracuse-2.jpg?v=1615464743', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Dunk-High-Syracuse-1.jpg?v=1615464743', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Dunk-High-Syracuse-3.jpg?v=1615464732']",WHITE/ORANGE BLAZE,"['Uk 6', 'Uk 7', 'Uk 7.5', 'Uk 8', 'Uk 8.5', 'Uk 9', 'Uk 9.5', 'Uk 10', 'Uk 10.5', 'Uk 11', 'Uk 11.5', 'Uk 12']"
Nike Free Metcon 3 Black Volt,6601706111125,3499,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/free_metcon_uqlec5.jpg?v=1615388633', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKE-FREE-METCON-3_en8epz.jpg?v=1615391432', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKE-FREE-METCON-3-1_cxaqxq.jpg?v=1615391432', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKE-FREE-METCON-3-2_idhn06.jpg?v=1615391432']",BLACK/WHITE/VOLT,['Uk 8']
Jordan 1 Retro High White University Blue Black,6507895029909,11499,Jordan,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/asfasfsssfa_coj5ra.jpg?v=1625738692', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-UNI-BLUE.jpg?v=1625738695', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/blue2_zjfd12.jpg?v=1625738695', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/blue3_zrogwu.jpg?v=1625738695']",WHITE/UNIVERSITY BLUE-BLACK,"['Uk 6', 'Uk 7', 'Uk 7.5', 'Uk 8', 'Uk 8.5', 'Uk 9', 'Uk 9.5', 'Uk 10', 'Uk 11']"
Alexander McQueen Runner Red-Grey,6600497004693,3499,Alexander McQueen,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Alexander-McQueen-Runner-Red_y6wl6d.jpg?v=1615366473', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Alexander-McQueen-Runner-Red-altern_jvpwlx.jpg?v=1615366526', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Alexander-McQueen-Runner-Red-altern1_tllndc.jpg?v=1615366526']",RED/GREY,['Uk 9.5']
Air Max 90 Infrared (2020),6597075599509,1999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM90-infrared_bhta5j.jpg?v=1615283529', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM90-infrared.jpgboth_ibjemo.jpg?v=1615283529', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM90infraredsole_cjjt2s.jpg?v=1615283529']",WHITE/BLACK/COOL GREY/RADIANT RED,['Uk 9']
Air Span 2 Wheat,6596779999381,2999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-SPAN2.jpg?v=1623318161', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-SPAN2-1.jpg?v=1623318161', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AIR-SPAN2-2.jpg?v=1623318161', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/airwhea_dplwgw.jpg?v=1623318161']",WHEAT/LIGHT BONE-GUM MEDIUM BROWN-WHEAT,['Uk 9.5']
Jordan 4 Retro Metallic Orange,6594671837333,11499,Jordan,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/jordan-4-metallic-orange_xtbbpp.jpg?v=1615377727', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ4-METALLIC-ORANGE.jpg?v=1615638668', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ4-METALLIC-ORANGE-1.jpg?v=1615638668', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ4-METALLIC-ORANGE-2.jpg?v=1615638668', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ4-METALLIC-ORANGE-3.jpg?v=1615638668']",WHITE/METALLIC ORANGE,['Uk 9']
YZY QNTM BSKTBL (Performance Basketball Model),6594037416085,6499,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/bsktbl_bgky8t.jpg?v=1615196244', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/bsktbl.jpgboth_c6ozwl.jpg?v=1615196244', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/qntm-bsktbl.jpg?v=1615208367', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/qntm-bsktbl-1.jpg?v=1615208368']",QNTM,"['Uk 8.5', 'Uk 9']"
Air Max Zero Tokyo (W),6586856898709,3499,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/air-max-zero-japan-2.jpg?v=1615041586', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/air-max-zero-japan.jpg?v=1615041586', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/air-max-zero-japan-1.jpg?v=1615041586', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/air-max-zero-japan-3.jpg?v=1615041586']",CHAMPAGNE/CHAMPAGNE-MIDNIGHT NAVY-WHITE,['Uk 9']
Nike React Element 87 Sail Light Bone 2018 Men,4290861662304,5499,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/77_fa63d5dc-fecb-4e02-855b-39aa41eaf36b.jpg?v=1573313972', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/78_ecd54d65-b10f-48a3-b7bb-189b2e445546.jpg?v=1573313984', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/79_8e659603-5b76-4ed0-b696-f8758cf02090.jpg?v=1573313990', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/80_5aa9a05f-d040-4cdd-bc05-ee0f6133c6df.jpg?v=1573313995']",SAIL/LIGHT BONE-WHITE-RUSH ORANGE,"['Uk 4', 'Uk 5', 'Uk 10']"
Nike Air Vapormax EVO NRG Air Max Day Mashup (2021),6578502598805,5699,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/vapomax_edwnht.jpg?v=1614874523', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/vapormax-evo-erg.jpg?v=1614932591', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/air-max-veo_b0a72s.jpg?v=1614932591', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/vapormax-evo-erg-1.jpg?v=1614932591']",WHITE/BLACK/MULTICOLOR,['Uk 9']
Yeezy Slide Resin (old model),6573383876757,6499,adidas,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-slide-resin_liw15m.jpg?v=1614770157', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-slide-resin-3_u92lhx.jpg?v=1614770157', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-slide-resin-2_q7dpx2.jpg?v=1614770157', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-slide-resin-1_aheeny.jpg?v=1614770157']",RESIN,"['Uk 5', 'Uk 6', 'Uk 7']"
Nike Dunk Low Disrupt Pale Ivory Black (W),6567031341205,4499,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/dunk-disrupt-ivory_lhfpel.jpg?v=1614607449', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/dunk-disrupt-ivory-both_hyfzgv.jpg?v=1614607449', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DISRUPT-PALE-IVORY.jpg?v=1614677065', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/DISRUPT-PALE-IVORY-1.jpg?v=1614677346']",PALE IVORY/BLACK,"['Uk 5', 'Uk 5.5', 'Uk 6', 'Uk 6.5', 'Uk 7']"
Nike Air Force 1 Shadow Barely Volt Oracle Aqua (W),6566950600853,3799,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-SHADOW-BARELY-VOLT-0.jpg?v=1614675814', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-SHADOW-BARELY-VOLT.jpg?v=1614675814', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-SHADOW-BARELY-VOLT-1.jpg?v=1614675811', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-SHADOW-BARELY-VOLT-4.jpg?v=1614675811']",LIGHT SMOKE GREY/BARELY VOLT-ORACLE AQUA,['Uk 9.5']
Jordan 1 Retro High Silver Toe (W),6566882476181,5999,Jordan,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/J1-silver-toe_folj6n.jpg?v=1614602270', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J1-silver-toe-both_wipygw.jpg?v=1614602270', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-SILVER-TOE.jpg?v=1614674939', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-SILVER-TOE-1.jpg?v=1614674940']",BLACK/METALLIC SILVER/WHITE,"['Uk 4', 'Uk 5', 'Uk 6', 'Uk 7', 'Uk 9']"
Nike Air Force 1 Low Equality,6566573244565,1499,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-EQUALITY.jpg?v=1614599700', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-EQUALITY-1.jpg?v=1614600186', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-EQUALITY-2.jpg?v=1614600186', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AF1-EQUALITY-3.jpg?v=1614600186']",WHITE/BLACK,"['Uk 13', 'Uk 14']"
Nike Air Max 90 White Photo Blue Total Orange,5745423581333,1999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/orang_ie6ffn.jpg?v=1600505770', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKEAIR_lwp2h1.jpg?v=1614592839', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKEAIR2_o4zg5c.jpg?v=1614592839', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/NIKEAIR3_fpb8mx.jpg?v=1614592839']",WHITE/TOTAL ORANGE/MIDNIGHT NAVY/PHOTO BLUE,['Uk 6']
Nike Air Force 1 Low White 2014 (GS),5335881580693,2299,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/9_7a240c33-70f3-4da7-9fc1-c9a499bbd70f.jpg?v=1594805540', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/10_31c1c0de-f673-4148-951f-75baed850ca7.jpg?v=1594805540', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/11_f1b52c03-6d11-4f9f-b143-2d9d48065b0c.jpg?v=1594805540', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/12_88db0f79-5a05-48ac-be1d-9a735045088a.jpg?v=1594805540']",WHITE/WHITE,"['Uk 3', 'Uk 6']"
adidas 4D Runner AEC,6561714995349,3399,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/adidas-4d-runner_kztloz.jpg?v=1614427309', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/adidas_wugx55_f54ae077-14ce-4c72-a60b-e2154182b78f.jpg?v=1614585733', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/adidas3_czkoms_4d83a190-6219-49c5-98cf-ed9182716c04.jpg?v=1614585733', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/adidas2_ajop4t_2c727013-ad0f-4550-ad22-76baf5239143.jpg?v=1614585733']",CRYSTAL WHITE/CLOUD WHITE/SUPER PINK,['Uk 9.5']
Jordan 6 Retro Flight Nostalgia,6561467564181,6999,Jordan,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/J6-nostalgia_s1nqiw.jpg?v=1614418507', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J6-nostalgia-both_px9rxq.jpg?v=1614418507', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J6-nostalgia-bottom_hgl5lg.jpg?v=1614418507']",none,['Uk 11']
Jordan 3 Retro Cool Grey (2021),6561320861845,5499,Jordan,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/Jordan-3-Cool-grey.jpg?v=1614414953', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Jordan-3-Cool-grey-1.jpg?v=1614612276', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Jordan-3-Cool-grey_293258bd-d628-4caa-9307-e849e6d7bf65.jpg?v=1614612672', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/Jordan-3-Cool-grey-2.jpg?v=1614612672']",SILVER/LIGHT GRAPHITE/ORANGE PEEL/SPORT RED,['Uk 10']
Yeezy Boost 350 V2 Ash Blue,6561310343317,7399,adidas,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/ash_blue_rhc48f.jpg?v=1615631566', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/ash-blue.jpg?v=1615631571', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/yzy-ash-blue-1.jpg?v=1615631571']",ASH BLUE/ASH BLUE/ASH BLUE,"['Uk 5', 'Uk 7', 'Uk 8', 'Uk 8.5', 'Uk 10', 'Uk 10.5', 'Uk 11.5', 'Uk 12', 'Uk 12.5']"
Nike Air Max 90 Valentines Day (2021) (W),6553240109205,2899,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/valentines_airmax_d6urod.jpg?v=1614339340', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM90-VALENTINES.jpg?v=1614420477', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AM90-VALENTINES-1.jpg?v=1614420678']",none,['Uk 7']
Jordan 7 Retro Bordeaux (2015),6552886640789,3799,Jordan,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/J7_mcyg6f.jpg?v=1614332559', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J7-both_tfmgg6.jpg?v=1614332559', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J7-sole_rrl29h.jpg?v=1614332559']",BLACK/BORDEAUX-LIGHT GRAPHITE-MIDNIGHT FOG,['Uk 6']
Adidas Jeremy Scott Poodle,6552692916373,2499,adidas,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/JS-poodle_pktxvk.jpg?v=1614328365', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/JS-poodle-dbl_r06aio.jpg?v=1614328366']",PINK,['Uk 6']
Nike Dunk Low Off-White University Red,5496954028181,14999,Nike,MEN,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/ow_dunk_z7cgy0.jpg?v=1614175311', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/off-white-dunk-red-1_fpnazl.jpg?v=1614175311', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/OW-DUNKS.jpg?v=1614175324', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/OW-DUNKS-1.jpg?v=1614175324']",UNIVERSITY RED/UNIVERSITY RED/WOLF GREY,"['Uk 5.5', 'Uk 6', 'Uk 8', 'Uk 9']"
Nike Dunk Low White Black (2021) (W),6500951294101,5999,Nike,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/photoshop_image_temp_2019_3_-Recovered-Recovered-Recovered-Recovered-Recovered_lvvywe_441032ca-1105-4117-8c31-4f2e10d09fdb.jpg?v=1613385236', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/BW10_ffhpdx_72c6fcfb-42e2-45af-9a80-633d39e28ca5.jpg?v=1613385236', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/BW_daie95_8885cbf0-1a07-4eeb-9810-6cd3f744f686.jpg?v=1613385236', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/fasafas_sznskq_5011bfb6-09c6-4993-aa31-7311bddbf1fc.jpg?v=1613385236']",BLACK/WHITE,"['Uk 3', 'Uk 5.5', 'Uk 6', 'Uk 6.5']"
Jordan 1 Mid Hyper Royal (GS),6508022792341,3499,Jordan,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/hyper-royal-gs_ij8l4y_96908426-f8dd-45be-9214-4e4315f53691.jpg?v=1614674247', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-ROYAL.jpg?v=1614674247', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-ROYAL1.jpg?v=1614674247', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/AJ1-MID-ROYAL.2jpg.jpg?v=1614674247']",BLACK/HYPER ROYAL,"['Uk 3', 'Uk 4', 'Uk 5', 'Uk 6', 'Uk 8']"
Jordan 6 Retro Carmine (2021),6534112411797,5799,Jordan,none,"['//cdn.shopify.com/s/files/1/0003/2689/3632/products/j6-carmine_pr3ecd.jpg?v=1613989143', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J6-carmine-both_wjjkty.jpg?v=1613989143', '//cdn.shopify.com/s/files/1/0003/2689/3632/products/J6-carmine-bottom_m57mpq.jpg?v=1613989143']",WHITE/BLACK/CARMINE,['Uk 8']
